cas_number,alias_name,normalized_alias,source_type,source_ref
11097-69-1,PCB 1254; polychlorobiphenyl; Chlorodiphenyl (42% chlorine),pcb1254;polychlorobiphenyl;chlorodiphenyl,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
11097-69-1,ポリ塩化ビフェニル,ポリ塩化ビフェニル,law_entry_raw_name,349CO0000000202:Article 1
11097-69-1,ポリ塩化ビフェニル,ポリ塩化ビフェニル,law_entry_raw_name,412CO0000000138:別表第一
11097-69-1,ポリ塩化ビフェニル,ポリ塩化ビフェニル,law_mapping_exact_name,349CO0000000202:Article 1
11097-69-1,ポリ塩化ビフェニル,ポリ塩化ビフェニル,law_mapping_exact_name,412CO0000000138:別表第一
11097-69-1,ポリ塩化ビフェニル,ポリ塩化ビフェニル,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
111-14-8,ヘプタン酸,ヘプタン酸,law_entry_raw_name,340CO0000000002:Article 2
111-14-8,ヘプタン酸,ヘプタン酸,law_mapping_exact_name,340CO0000000002:Article 2
111-15-9,Cellosolve acetate,cellosolveacetate,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
111-15-9,Cellosolve acetate,cellosolveacetate,ryukyu_english_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
111-15-9,Ethylene glycol monoethyl ether acetate,ethyleneglycolmonoethyletheracetate,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
111-15-9,Ethylene glycol monoethyl ether acetate,ethyleneglycolmonoethyletheracetate,ryukyu_english_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
111-15-9,エチレングリコールモノエチルエーテルアセテート,エチレングリコルモノエチルエテルアセテト,law_entry_raw_name,412CO0000000138:別表第一
111-15-9,エチレングリコールモノエチルエーテルアセテート,エチレングリコルモノエチルエテルアセテト,law_mapping_alias,412CO0000000138:別表第一
111-15-9,エチレングリコールモノエチルエーテルアセテート,エチレングリコルモノエチルエテルアセテト,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
111-15-9,エチレングリコールモノエチルエーテルアセテート,エチレングリコルモノエチルエテルアセテト,ryukyu_name,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
111-15-9,セロソルブアセテート,セロソルブアセテト,ryukyu_material_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
111-15-9,酢酸2-エトキシエチル,酢酸2エトキシエチル,ryukyu_material_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
111-15-9,酢酸二―エトキシエチル,酢酸二エトキシエチル,law_entry_raw_name,412CO0000000138:別表第一
111-30-8,Glutaraldehyde,glutaraldehyde,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
111-30-8,グルタルアルデヒド,グルタルアルデヒド,law_entry_raw_name,412CO0000000138:別表第一
111-30-8,グルタルアルデヒド,グルタルアルデヒド,law_mapping_exact_name,412CO0000000138:別表第一
111-30-8,グルタルアルデヒド,グルタルアルデヒド,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
111-42-2,"2,2'-Iminodiethanol","2,2'iminodiethanol",regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
111-42-2,２，２’－イミノジエタノール,"2,2’イミノジエタノル",regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
111-42-2,ジエタノールアミン,ジエタノルアミン,law_entry_raw_name,412CO0000000138:別表第一
111-42-2,ジエタノールアミン,ジエタノルアミン,law_mapping_exact_name,412CO0000000138:別表第一
111-44-4,Ｏ―マスタード,oマスタド,law_entry_raw_name,407CO0000000192:別表:一:toxic
111-44-4,Ｏ―マスタード,oマスタド,law_mapping_exact_name,407CO0000000192:別表:一:toxic
111-44-4,ビス（二―クロロエチルチオメチル）エーテル,ビスエテル,law_entry_raw_name,407CO0000000192:別表:一:toxic
111-44-4,ビス（二―クロロエチルチオメチル）エーテル,ビスエテル,law_mapping_exact_name,407CO0000000192:別表:一:toxic
111-65-9,n-Octane,noctane,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
111-65-9,n-オクタン,nオクタン,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
111-65-9,オクタン,オクタン,law_entry_raw_name,412CO0000000138:別表第二
111-65-9,オクタン,オクタン,law_mapping_exact_name,412CO0000000138:別表第二
111-76-2,2-ブトキシエタノール,2ブトキシエタノル,ryukyu_material_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
111-76-2,Butyl cellosolve,butylcellosolve,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
111-76-2,Butyl cellosolve,butylcellosolve,ryukyu_english_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
111-76-2,Ethylene glycol mono-n-butyl ether,ethyleneglycolmononbutylether,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
111-76-2,Ethylene glycol mono-n-butyl ether,ethyleneglycolmononbutylether,ryukyu_english_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
111-76-2,エチレングリコールモノ-n-ブチルエーテル,エチレングリコルモノnブチルエテル,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
111-76-2,エチレングリコールモノ-n-ブチルエーテル,エチレングリコルモノnブチルエテル,ryukyu_name,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
111-76-2,エチレングリコールモノ‐ノルマル‐ブチルエーテル,エチレングリコルモノノルマルブチルエテル,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
111-76-2,エチレングリコールモノブチルエーテル,エチレングリコルモノブチルエテル,law_entry_raw_name,412CO0000000138:別表第一
111-76-2,ブチルセロソルブ,ブチルセロソルブ,law_entry_raw_name,412CO0000000138:別表第一
111-76-2,ブチルセロソルブ,ブチルセロソルブ,law_mapping_alias,412CO0000000138:別表第一
111-76-2,ブチルセロソルブ,ブチルセロソルブ,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
111-76-2,ブチルセロソルブ,ブチルセロソルブ,ryukyu_material_alias,https://w3.u-ryukyu.ac.jp/yakuhin/json/yukitokka.txt
111-82-0,：ドデカン酸メチル、ラウリン酸メチル,:ドデカン酸メチル、ラウリン酸メチル,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
111-82-0,Methyl dodecanoate; Methyl dodecanoate; Methyl laurate,methyldodecanoate;methyldodecanoate;methyllaurate,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
111-82-0,メチル＝ドデカノアート,メチル=ドデカノアト,law_entry_raw_name,412CO0000000138:別表第一
111-82-0,メチル＝ドデカノアート,メチル=ドデカノアト,law_mapping_exact_name,412CO0000000138:別表第一
111-82-0,メチル＝ドデカノアート,メチル=ドデカノアト,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
111-84-2,n-Nonane,nnonane,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
111-84-2,n-ノナン,nノナン,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
111-84-2,ノナン,ノナン,law_entry_raw_name,412CO0000000138:別表第二
111-84-2,ノナン,ノナン,law_mapping_exact_name,412CO0000000138:別表第二
111-91-1,ビス（四―イソシアナトシクロヘキシル）メタン,ビスメタン,law_entry_raw_name,340CO0000000002:Article 1
111-91-1,ビス（二―クロロエチルチオ）メタン,ビスメタン,law_entry_raw_name,407CO0000000192:別表:一:toxic
111-91-1,ビス（四―イソシアナトシクロヘキシル）メタン,ビスメタン,law_mapping_exact_name,340CO0000000002:Article 1
111-91-1,ビス（二―クロロエチルチオ）メタン,ビスメタン,law_mapping_exact_name,407CO0000000192:別表:一:toxic
1116-76-3,Trioctylamine,trioctylamine,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
1116-76-3,トリオクチルアミン,トリオクチルアミン,law_entry_raw_name,412CO0000000138:別表第一
1116-76-3,トリオクチルアミン,トリオクチルアミン,law_mapping_exact_name,412CO0000000138:別表第一
1116-76-3,トリオクチルアミン,トリオクチルアミン,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
111988-49-9,Thiacloprid,thiacloprid,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
111988-49-9,チアクロプリド,チアクロプリド,law_entry_raw_name,340CO0000000002:Article 2
111988-49-9,チアクロプリド,チアクロプリド,law_entry_raw_name,412CO0000000138:別表第一
111988-49-9,チアクロプリド,チアクロプリド,law_mapping_alias,340CO0000000002:Article 2
111988-49-9,チアクロプリド,チアクロプリド,law_mapping_alias,412CO0000000138:別表第一
111988-49-9,チアクロプリド,チアクロプリド,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
111988-49-9,三―（六―クロロピリジン―三―イルメチル）―一・三―チアゾリジン―二―イリデンシアナミド,三一・三チアゾリジン二イリデンシアナミド,law_entry_raw_name,340CO0000000002:Article 2
111988-49-9,三―（六―クロロピリジン―三―イルメチル）―一・三―チアゾリジン―二―イリデンシアナミド,三一・三チアゾリジン二イリデンシアナミド,law_entry_raw_name,412CO0000000138:別表第一
112-02-7,Hexadecan-1-yl(trimethyl)ammonium chloride,hexadecan1ylammoniumchloride,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
112-02-7,ヘキサデカン－１－イル（トリメチル）アンモニウム＝クロリド,ヘキサデカン1イルアンモニウム=クロリド,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
112-02-7,ヘキサデシルトリメチルアンモニウム＝クロリド,ヘキサデシルトリメチルアンモニウム=クロリド,law_entry_raw_name,412CO0000000138:別表第一
112-02-7,ヘキサデシルトリメチルアンモニウム＝クロリド,ヘキサデシルトリメチルアンモニウム=クロリド,law_mapping_exact_name,412CO0000000138:別表第一
112-03-8,Trimethyl(octadecan-1-yl)ammonium chloride,trimethylammoniumchloride,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
112-03-8,（二―クロロエチル）トリメチルアンモニウム＝クロリド,トリメチルアンモニウム=クロリド,law_entry_raw_name,412CO0000000138:別表第二
112-03-8,（二―クロロエチル）トリメチルアンモニウム＝クロリド,トリメチルアンモニウム=クロリド,law_mapping_exact_name,412CO0000000138:別表第二
112-03-8,トリメチル(オクタデカン-1-イル)アンモニウム=クロリド,トリメチルアンモニウム=クロリド,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
112-24-3,"3,6-diazaoctanethylenediamin; triethylenetetramine","3,6diazaoctanethylenediamin;triethylenetetramine",regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
112-24-3,トリエチレンテトラミン,トリエチレンテトラミン,law_entry_raw_name,412CO0000000138:別表第二
112-24-3,トリエチレンテトラミン,トリエチレンテトラミン,law_mapping_exact_name,412CO0000000138:別表第二
112-24-3,トリエチレンテトラミン,トリエチレンテトラミン,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
112-31-2,1-Decanal,1decanal,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
112-31-2,1-デカナール,1デカナル,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
112-31-2,デカナール,デカナル,law_entry_raw_name,412CO0000000138:別表第一
112-31-2,デカナール,デカナル,law_mapping_exact_name,412CO0000000138:別表第一
112-31-2,デシルアルデヒド,デシルアルデヒド,law_entry_raw_name,412CO0000000138:別表第一
112-31-2,デシルアルデヒド,デシルアルデヒド,law_mapping_exact_name,412CO0000000138:別表第一
112-34-5,Diethylene glycol mono butyl ether [2-(2-buthoxyethoxy)ethanol],diethyleneglycolmonobutylether[2ethanol],regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
112-34-5,ジエチレングリコールモノブチルエーテル,ジエチレングリコルモノブチルエテル,law_entry_raw_name,412CO0000000138:別表第一
112-34-5,ジエチレングリコールモノブチルエーテル,ジエチレングリコルモノブチルエテル,law_mapping_exact_name,412CO0000000138:別表第一
112-34-5,ジエチレングルコールモノブチルエーテル【2-(2-ブトキシエトキシ)エタノール】,ジエチレングルコルモノブチルエテル【2エタノル】,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
112-53-8,Dodecan-1-ol,dodecan1ol,regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
112-53-8,ドデカン－１－オール,ドデカン1オル,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
112-53-8,ノルマル―ドデシルアルコール,ノルマルドデシルアルコル,law_entry_raw_name,412CO0000000138:別表第一
112-53-8,ノルマル―ドデシルアルコール,ノルマルドデシルアルコル,law_mapping_alias,412CO0000000138:別表第一
112-53-8,一―ドデカノール,一ドデカノル,law_entry_raw_name,412CO0000000138:別表第一
112-57-2,"3,6,9-triazaundecamethylenediamine; tetraethylenepentamine","3,6,9triazaundecamethylenediamine;tetraethylenepentamine",regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
112-57-2,テトラエチレンペンタミン,テトラエチレンペンタミン,law_entry_raw_name,412CO0000000138:別表第二
112-57-2,テトラエチレンペンタミン,テトラエチレンペンタミン,law_mapping_alias,412CO0000000138:別表第二
112-57-2,テトラエチレンペンタミン,テトラエチレンペンタミン,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
112-57-2,三・六・九―トリアザウンデカン―一・一一―ジアミン,三・六・九トリアザウンデカン一・一一ジアミン,law_entry_raw_name,412CO0000000138:別表第二
112281-77-3,"(+/-) 2-(2,4-dichlorophenyl)-3-(1H-1,2,4-triazol-1-yl)propyl-1,1,2,2-tetrafluoroethylether","23propyl1,1,2,2tetrafluoroethylether",regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
112281-77-3,"（RS）‐2‐（2,4‐ジクロロフェニル）‐3‐（1H‐1,2,4‐トリアゾール‐1‐イル）プロピル＝1,1,2,2‐テトラフルオロエチル＝エーテル","23プロピル=1,1,2,2テトラフルオロエチル=エテル",regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
112281-77-3,テトラコナゾール,テトラコナゾル,law_entry_raw_name,412CO0000000138:別表第二
112281-77-3,テトラコナゾール,テトラコナゾル,law_mapping_alias,412CO0000000138:別表第二
112281-77-3,テトラコナゾール,テトラコナゾル,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
112281-77-3,（ＲＳ）―二―（二・四―ジクロロフェニル）―三―（一Ｈ―一・二・四―トリアゾール―一―イル）プロピル＝一・一・二・二―テトラフルオロエチル＝エーテル,二三プロピル=一・一・二・二テトラフルオロエチル=エテル,law_entry_raw_name,412CO0000000138:別表第二
112410-23-8,：テブフェノジド,:テブフェノジド,regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
112410-23-8,"N-tert-butyl-N'-(4-ethylbenzoyl)-3,5-dimethylbenzohydrazide; Tebufenozide","ntertbutyln'3,5dimethylbenzohydrazide;tebufenozide",regulatory_export_name_en,ra-law-db/exports/regulatory_substances.csv
112410-23-8,"N-tert-ブチル-N'-（4-エチルベンゾイル）-3,5-ジメチルベンゾヒドラジド","ntertブチルn'3,5ジメチルベンゾヒドラジド",regulatory_export_name_ja,ra-law-db/exports/regulatory_substances.csv
112410-23-8,Ｎ―ターシャリ―ブチル―Ｎ′―（四―エチルベンゾイル）―三・五―ジメチルベンゾヒドラジド,nタシャリブチルn′三・五ジメチルベンゾヒドラジド,law_entry_raw_name,412CO0000000138:別表第一
