law_code,source_id,group_legal_name,category_code,special_management,special_organic,match_kind,match_pattern,status,reviewed_by,source_url,note
prtr,RJ_02_002,ジニトロトルエン,first_class,,,name_regex,(?i)^メチル\(ジニトロ\)ベンゼン$,draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-227（管理番号200）。CAS 25321-14-6。メチル(ジニトロ)ベンゼン＝ジニトロトルエン（異性体混合物）。
prtr,RJ_02_002,アルカノール（炭素数が１０のものに限る。）（別名デカノール）,first_class,,,name_regex,"(?i)^(?:イソデカノール|2,3,5,5\-tetramethylhexanol|5\-ethyl\-5\-methylheptan\-1\-ol|1\-Hexanol,5\-methyl\-2\-propyl\-|rel\-\(3R,4S\)\-3\-メチルノナン\-4\-オール|\(2R\*,3S\*\)\-3\-メチルノナン\-2\-オール|\(3R\*,4S\*\)\-2,2,3,4\-テトラメチルヘキサン\-3\-オール|\(3R\*,4R\*\)\-2,2,3,4\-テトラメチルヘキサン\-3\-オール|3\-イソプロピル\-2,4\-ジメチル\-3\-ペンタノール)$",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号1-034（管理番号257）。CAS 25339-17-7, 85099-32-7, 85391-45-3, 159848-27-8, 114653-27-9, 139224-36-5, 181024-42-0, 181024-43-1, 51200-83-0。イソデカノール、テトラメチルヘキサノール、エチルメチルヘプタノール、メチルプロピルヘキサノール、メチルノナノール、イソプロピルジメチルペンタノールはいずれも炭素数10のアルカノール（デカノール）。"
prtr,RJ_02_002,トリエチルアミン,first_class,,,name_regex,(?i)^トリエチルアミン一水和物$,draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-321（管理番号277）。CAS 27143-60-8。トリエチルアミン一水和物（水和物）。
prtr,RJ_02_002,３－アリルオキシ－１，２－ベンゾイソチアゾール－１，１－ジオキシド（別名プロベナゾール）,first_class,,,name_regex,"(?i)^3\-アリルオキシ\-1,2\-ベンゾイソチアゾール=1,1\-ジオキシド$",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号1-030（管理番号571）。CAS 27605-76-1。3-アリルオキシ-1,2-ベンゾイソチアゾール=1,1-ジオキシド＝プロベナゾール。"
prtr,RJ_02_002,２－ターシャリ－ブチルアミノ－４－シクロプロピルアミノ－６－メチルチオ－１，３，５－トリアジン,first_class,,,name_regex,"(?i)^N\-tert\-ブチル\-N'\-シクロプロピル\-6\-\(メチルスルファニル\)\-1,3,5\-トリアジン\-2,4\-ジアミン$",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号1-398（管理番号711）。CAS 28159-98-0。N-tert-ブチル-N'-シクロプロピル-6-(メチルスルファニル)-1,3,5-トリアジン-2,4-ジアミン＝2-ターシャリ-ブチルアミノ-4-シクロプロピルアミノ-6-メチルチオ-1,3,5-トリアジン（シブトリン）。"
prtr,RJ_02_002,ナトリウム＝アルケンスルホナート（アルケンの炭素数が１４から１６までのもの及びその混合物に限る。）及びナトリウム＝ヒドロキシアルカンスルホナート（アルカンの炭素数が１４から１６までのもの及びその混合物に限る。）並びにこれらの混合物,first_class,,,name_regex,(?i)^Sodium1\-tetradecenesulfonate$,draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-348（管理番号694）。CAS 29963-33-5。ナトリウム=1-テトラデセンスルホナートは炭素数14のアルケンスルホン酸ナトリウム。
prtr,RJ_02_002,１－［（１Ｒ，２Ｒ，５Ｓ，７Ｒ）－２，６，６，８－テトラメチルトリシクロ［５．３．１．０（１，５）］ウンデカ－８－エン－９－イル］エタノン,first_class,,,name_regex,"(?i)^1\-\[\(3R,3aR,7R,8aS\)\-3,6,8,8\-テトラメチル\-2,3,4,7,8,8a\-ヘキサヒドロ\-1H\-3a,7\-メタノアズレン\-5\-イル\]エタノン$",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号1-310（管理番号678）。CAS 32388-55-9。アセチルセドレン。3a,7-メタノアズレン系命名と2,6,6,8-テトラメチルトリシクロ[5.3.1.0(1,5)]ウンデカ-8-エン-9-イル系命名は同一物質。"
prtr,RJ_02_002,Ｎ－（３，５－ジクロロフェニル）－１，２－ジメチルシクロプロパン－１，２－ジカルボキシミド（別名プロシミドン）,first_class,,,name_regex,"(?i)^N\-\(3,5\-ジクロロフエニル\)\-1,2\-ジメチルシクロプロパン\-1,2\-ジカルボキシイミド$",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号1-196（管理番号638）。CAS 32809-16-8。N-(3,5-ジクロロフェニル)-1,2-ジメチルシクロプロパン-1,2-ジカルボキシイミド＝プロシミドン。"
prtr,RJ_02_002,１－（５－ターシャリ－ブチル－１，３，４－チアジアゾール－２－イル）－１，３－ジメチル尿素（別名テブチウロン）,first_class,,,name_regex,"(?i)^1\-\(5\-tert\-ブチル\-1,3,4\-チアジアゾール\-2\-イル\)\-1,3\-ジメチルウレア$",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号1-408（管理番号715）。CAS 34014-18-1。1-(5-tert-ブチル-1,3,4-チアジアゾール-2-イル)-1,3-ジメチルウレア＝テブチウロン。"
prtr,RJ_02_002,グリホサート並びにそのアンモニウム塩、イソプロピルアミン塩、カリウム塩及びナトリウム塩,first_class,,,name_regex,(?i)^(?:N\-\(ホスホノメチル\)グリシンとプロパン\-2\-アミンの化合物\(1:1\)|アンモニウム=N\-\(ホスホノメチル\)グリシナート|Trisodiumhydrogenbis\[N\-\(phosphonatomethyl\)aminoacetate\]|N\-\(ホスホノメチル\)グリシンのアンモニウム塩\(1:\?\))$,draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号1-108（管理番号605）。CAS 38641-94-0, 40465-66-5, 70393-85-0, 114370-14-8。グリホサートのイソプロピルアミン塩・アンモニウム塩・ナトリウム塩（セスキナトリウム塩）は「グリホサート並びにそのアンモニウム塩、イソプロピルアミン塩、カリウム塩及びナトリウム塩」。"
prtr,RJ_02_002,Ｎ－（４－クロロフェニル）－１－シクロヘキセン－１，２－ジカルボキシミド（別名クロルフタリム）,second_class,,,name_regex,"(?i)^1H\-Isoindole\-1,3\(2H\)\-dione,2\-\(4\-chlorophenyl\)\-4,5,6,7\-tetrahydro\-$",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号2-025（管理番号767）。CAS 39985-63-2。2-(4-クロロフェニル)-4,5,6,7-テトラヒドロイソインドール-1,3-ジオン＝クロルフタリム。"
prtr,RJ_02_002,２，３－ジクロロ－Ｎ－４－フルオロフェニルマレイミド（別名フルオルイミド）,first_class,,,name_regex,"(?i)^N\-\(4'\-フルオロフエニル\)\-2,3\-ジクロロマレイミド$",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号1-203（管理番号639）。CAS 41205-21-4。N-(4'-フルオロフェニル)-2,3-ジクロロマレイミド＝フルオルイミド。"
prtr,RJ_02_002,３－フェノキシベンジル＝３－（２，２－ジクロロビニル）－２，２－ジメチルシクロプロパンカルボキシラート（別名ペルメトリン）,first_class,,,name_regex,"(?i)^(?:3\-フェノキシベンジル=\(1R,3S\)\-3\-\(2,2\-ジクロロビニル\)\-2,2\-ジメチルシクロプロパン\-1\-カルボキシラート|3\-フェノキシベンジル=trans\-3\-\(2,2\-ジクロロビニル\)\-2,2\-ジメチルシクロプロパン\-1\-カルボキシラート|3\-フェノキシベンジル=cis\-3\-\(2,2\-ジクロロビニル\)\-2,2\-ジメチルシクロプロパン\-1\-カルボキシラート|3\-フェノキシベンジル=\(1R,3R\)\-3\-\(2,2\-ジクロロビニル\)\-2,2\-ジメチルシクロプロパン\-1\-カルボキシラート|3\-フェノキシベンジル=\(1S,3S\)\-3\-\(2,2\-ジクロロビニル\)\-2,2\-ジメチルシクロプロパン\-1\-カルボキシラート|3\-フェノキシベンジル=\(1S,3R\)\-3\-\(2,2\-ジクロロビニル\)\-2,2\-ジメチルシクロプロパン\-1\-カルボキシラート|3\-フェノキシベンジル=\(1R,3S\)\-3\-\(2,2\-ジクロロビニル\)\-2,2\-ジメチルシクロプロパン\-1\-カルボキシラート\(炭素\-14標識\)|3\-フェノキシベンジル=\(1R,3R\)\-3\-\(2,2\-ジクロロビニル\)\-2,2\-ジメチルシクロプロパン\-1\-カルボキシラート\(炭素\-14標識\)|3\-フェノキシベンジル=rel\-\(1R,3S\)\-3\-\(2,2\-ジクロロビニル\)\-2,2\-ジメチルシクロプロパンカルボキシラート)$",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号1-392（管理番号350）。CAS 51877-74-8, 52341-32-9, 52341-33-0, 54774-45-7, 54774-46-8, 54774-47-9, 58072-95-0, 58072-96-1, 61949-77-7。ペルメトリンの各立体異性体（シス／トランス・各鏡像体）及び炭素-14標識体。"
prtr,RJ_02_002,Ｎ，Ｎ－ジプロピルチオカルバミン酸＝Ｓ－ベンジル（別名プロスルホカルブ）,first_class,,,name_regex,(?i)^S\-ベンジル=ジプロピルカルバモチオアート$,draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-234（管理番号646）。CAS 52888-80-9。S-ベンジル=ジプロピルカルバモチオアート＝プロスルホカルブ。
prtr,RJ_02_002,３－メチルペンタ－３－エン－２－オンと３－メチリデン－７－メチルオクタ－１，６－ジエンの反応生成物であって、１－（２，３，８，８－テトラメチル－１，２，３，４，５，６，７，８－オクタヒドロ－２－ナフチル）エタノン、１－（２，３，８，８－テトラメチル－１，２，３，４，６，７，８，８ａ－オクタヒドロ－２－ナフチル）エタノン及び１－（２，３，８，８－テトラメチル－１，２，３，５，６，７，８，８ａ－オクタヒドロ－２－ナフチル）エタノンの混合物を８０重量パーセント以上含有するもの,first_class,,,name_regex,"(?i)^(?:1\-\(2,3,8,8\-テトラメチル\-1,2,3,4,5,6,7,8\-オクタヒドロナフタレン\-2\-イル\)エタン\-1\-オン|1\-\(2,3,8,8\-テトラメチル\-1,2,3,5,6,7,8,8a\-オクタヒドロナフタレン\-2\-イル\)エタン\-1\-オン|1\-\(2,3,8,8\-テトラメチル\-1,2,3,4,6,7,8,8a\-オクタヒドロナフタレン\-2\-イル\)エタン\-1\-オン)$",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号1-492（管理番号748）。CAS 54464-57-2, 68155-66-8, 68155-67-9。1-(2,3,8,8-テトラメチルオクタヒドロナフタレン-2-イル)エタノンの3位置異性体はいずれも本行に掲名の構成成分（OTNE）。"
prtr,RJ_02_002,Ｎ－ブチルカルバミド酸＝３－ヨード－２－プロピニル,second_class,,,name_regex,(?i)^3\-ヨードプロパ\-2\-イン\-1\-イル=ブチルカルバマート$,draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号2-099（管理番号803）。CAS 55406-53-6。3-ヨードプロパ-2-イン-1-イル=ブチルカルバマート＝N-ブチルカルバミド酸=3-ヨード-2-プロピニル（IPBC）。
prtr,RJ_02_002,２－メチル－Ｎ－［３－（１－メチルエトキシ）フェニル］ベンズアミド（別名メプロニル）,first_class,,,name_regex,(?i)^3'\-イソプロポキシ\-2\-メチルベンズアニリド$,draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-493（管理番号442）。CAS 55814-41-0。3'-イソプロポキシ-2-メチルベンズアニリド＝メプロニル。
prtr,RJ_02_002,３－（５－ターシャリ－ブチル－１，２－オキサゾール－３－イル）－１，１－ジメチル尿素（別名イソウロン）,second_class,,,name_regex,"(?i)^1,1\-ジメチル\-3\-\(5\-tert\-ブチル\-イソオキサゾリル\)尿素$",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号2-098（管理番号802）。CAS 55861-78-4。1,1-ジメチル-3-(5-tert-ブチル-イソオキサゾリル)尿素＝イソウロン。"
prtr,RJ_02_002,Ｏ－（２，６－ジクロロ－パラ－トリル）＝Ｏ，Ｏ－ジメチル＝ホスホロチオアート（別名トルクロホスメチル）,first_class,,,name_regex,"(?i)^O\-\(2,6\-dichloro\-p\-tolyl\)O,O\-dimethylthiophosphate$",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号1-192（管理番号636）。CAS 57018-04-9。O-(2,6-dichloro-p-tolyl) O,O-dimethyl thiophosphate＝トルクロホスメチル。"
prtr,RJ_02_002,２，３－エポキシ－１－プロパノール,second_class,,,name_regex,(?i)^(?:\(R\)\-オキシラン\-2\-イルメタノール|\(S\)\-オキシラン\-2\-イルメタノール)$,draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号2-011（管理番号67）。CAS 57044-25-4, 60456-23-7。グリシドール（2,3-エポキシ-1-プロパノール）の(R)/(S)鏡像異性体。"
prtr,RJ_02_002,１，１’－（イミノジオクタメチレン）ジグアニジン＝トリアセタート（別名イミノクタジン酢酸塩）,first_class,,,name_regex,"(?i)^1,1'\-\(アンモニウムジイルジオクタン\-8,1\-ジイル\)ジグアニジニウム=トリアセタート$",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号1-061（管理番号589）。CAS 57520-17-9。1,1'-(アンモニウムジイルジオクタン-8,1-ジイル)ジグアニジニウム=トリアセタート＝イミノクタジン酢酸塩。"
prtr,RJ_02_002,１，３，５－トリス（２，３－エポキシプロピル）－１，３，５－トリアジン－２，４，６（１Ｈ，３Ｈ，５Ｈ）－トリオン,second_class,,,name_regex,"(?i)^rel\-1,3,5\-トリス\[\(R\)\-2\-オキシラン\-2\-イルメチル\]\-1,3,5\-トリアジン\-2,4,6\(1H,3H,5H\)\-トリオン$",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号2-071（管理番号291）。CAS 59653-74-6。トリス(2,3-エポキシプロピル)イソシアヌレートのrel-(R,R,R)立体異性体。"
prtr,RJ_02_002,［（３－アルカンアミドプロピル）（ジメチル）アンモニオ］アセタート（アルカンの構造が直鎖であり、かつ、当該アルカンの炭素数が８、１０、１２、１４、１６又は１８のもの及びその混合物に限る。）及び（Ｚ）－［［３－（オクタデカ－９－エンアミド）プロピル］（ジメチル）アンモニオ］アセタート並びにこれらの混合物,first_class,,,name_regex,(?i)^(?:\(3\-アミノプロピル\)\(カルボキシメチル\)\(ジメチル\)アンモニウムのN\-ココ\-アシル誘導体\(分子内塩\)|\(3\-アミノプロピル\)\(カルボキシメチル\)\(ジメチル\)アンモニウムのN\-\(水素化ココ\-アシル\)誘導体\(分子内塩\)|2\-\[\(3\-アミノプロピル\)\(ジメチル\)アンモニオ\]アセタートのN\-アシル\(C=8\~18\)誘導体)$,draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号1-035（管理番号574）。CAS 61789-40-0, 1266378-54-4, 97862-59-4。コカミドプロピルベタイン（ココ／水素化ココ／C8～18アシル）は[(3-アルカンアミドプロピル)(ジメチル)アンモニオ]アセタート（C8～18偶数直鎖＋オレイル）の混合物。"
prtr,RJ_02_002,２－ヒドロキシ安息香酸（Ｚ）－３－ヘキセニル,second_class,,,name_regex,(?i)^3\-ヘキセニルサリチレート$,draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号2-086（管理番号795）。CAS 65405-77-8。3-ヘキセニルサリチレート（CAS 65405-77-8は(Z)体）＝2-ヒドロキシ安息香酸(Z)-3-ヘキセニル。
prtr,RJ_02_002,Ｏ－エチル＝Ｏ－４－ニトロフェニル＝フェニルホスホノチオアート（別名ＥＰＮ）,first_class,,,name_regex,(?i)^(?:O\-エチル=O\-\(4\-ニトロフェニル\)=\(R\)\-フェニルホスホノチオアート|O\-エチル=O\-\(4\-ニトロフェニル\)=\(S\)\-フェニルホスホノチオアート)$,draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号1-069（管理番号48）。CAS 65580-79-2, 65580-80-5。EPNの(R)/(S)鏡像異性体。"
prtr,RJ_02_002,３’－イソプロポキシ－２－トリフルオロメチルベンズアニリド（別名フルトラニル）,first_class,,,name_regex,(?i)^3'\-イソプロポキシ\-2\-\(トリフルオロメチル\)ベンズアニリド$,draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-060（管理番号41）。CAS 66332-96-5。3'-イソプロポキシ-2-(トリフルオロメチル)ベンズアニリド＝フルトラニル。
prtr,RJ_02_002,エピクロロヒドリン,first_class,,,name_regex,(?i)^\(2S\)\-2\-\(クロロメチル\)オキシラン$,draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-086（管理番号65）。CAS 67843-74-7。(2S)-2-(クロロメチル)オキシランはエピクロロヒドリンの鏡像異性体。
prtr,RJ_02_002,インジウム及びその化合物,first_class,,,name_regex,"(?i)^Potassium\[\[N,N'\-ethylenebis\[N\-\(carboxymethyl\)glycinato\]\]\(4\-\)\-N,N',O,O',ON,ON'\]indate\(1\-\)$",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-062（管理番号44）。CAS 67906-11-0。インジウムEDTA錯体カリウム塩はインジウム化合物。
prtr,RJ_02_002,トリシクロ［５．２．１．０（２，６）］デカ－４－エン－３－イル＝プロピオナート,first_class,,,name_regex,"(?i)^(?:3a,4,7,7a\-tetrahydro\-4,7\-methano\-1H\-indenylpropionate|トリシクロ\[5\.2\.1\.0\(2,6\)\]デカ\-3\-エニル=プロピオナート)$",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号1-334（管理番号686）。CAS 68109-65-9, 68912-13-0。トリシクロ[5.2.1.0(2,6)]デセニル=プロピオナート（テトラヒドロメタノインデニル=プロピオナート）はジヒドロジシクロペンタジエニル=プロピオナート（本行）の別表記。"
prtr,RJ_02_002,アルファ－アルキル－オメガ－ヒドロキシポリ［オキシエタン－１，２－ジイル／オキシ（メチルエタン－１，２－ジイル）］（アルキル基の構造が分枝であり、かつ、当該アルキル基の炭素数が９から１１までのものの混合物（当該アルキル基の炭素数が１０のものを主成分とするものに限る。）に限る。）,first_class,,,name_regex,(?i)^(?:2\-メチルオキシラン・オキシラン重合物の8\-メチルノニル=エーテル|2\-メチルオキシラン・オキシラン重合物のモノイソデシルエーテル|2\-メチルオキシラン・オキシラン重合物のモノ\(2\-プロピルヘプチル\)エーテル)$,draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号1-040（管理番号579）。CAS 68439-30-5, 155683-77-5, 166736-08-9。分枝C10アルキル（8-メチルノニル／イソデシル／2-プロピルヘプチル）のEO/PO付加物は本行（分枝C9～11、C10主成分）に該当。区分は第一種のみ。"
prtr,RJ_02_002,アルファ－アルキル－オメガ－ヒドロキシポリ（オキシエチレン）（アルキル基の炭素数が９から１１までのもの及びその混合物であって、数平均分子量が１，０００未満のものに限る。）,first_class,,,name_regex,(?i)^アルコール\(C=9\~11、直鎖型及び分枝型\)エトキシ化物$,draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-041（管理番号580）。CAS 160901-09-7。アルコール(C9～11、直鎖型及び分枝型)エトキシ化物はα-アルキル(C9～11)-ω-ヒドロキシポリ(オキシエチレン)。区分は第一種のみ。
prtr,RJ_02_002,トリメチル（オクタデシル）アンモニウムの塩,first_class,,,name_regex,(?i)^Trimethyl\(octadecyl\)ammoniumisopropylsulphate$,draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-339（管理番号688）。CAS 78480-18-9。Trimethyl(octadecyl)ammonium isopropyl sulphateはトリメチル(オクタデシル)アンモニウムの塩。
prtr,RJ_02_002,クレゾール,first_class,,,name_regex,(?i)^タール酸のクレゾール留分$,draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-110（管理番号86）。CAS 84989-04-8。タール酸のクレゾール留分はクレゾール混合物。
prtr,RJ_02_002,（ＲＳ）－１－パラ－クロロフェニル－４，４－ジメチル－３－（１Ｈ－１，２，４－トリアゾール－１－イルメチル）ペンタン－３－オール（別名テブコナゾール）,first_class,,,name_regex,"(?i)^1\-\(4\-クロロフェニル\)\-4,4\-ジメチル\-3\-\(1H\-1,2,4\-トリアゾール\-1\-イルメチル\)ペンタン\-3\-オール$",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号1-145（管理番号117）。CAS 80443-41-0。1-(4-クロロフェニル)-4,4-ジメチル-3-(1H-1,2,4-トリアゾール-1-イルメチル)ペンタン-3-オール＝テブコナゾール。"
prtr,RJ_02_002,イソプロピルアンモニウム＝（ＲＳ）－２－（４－イソプロピル－４－メチル－５－オキソ－２－イミダゾリン－２－イル）ニコチナート（別名イマザピル又はイマザピルイソプロピルアミン塩）,second_class,,,name_regex,"(?i)^2\-\(4\-イソプロピル\-4\-メチル\-5\-オキソ\-4,5\-ジヒドロ\-1H\-イミダゾール\-2\-イル\)ニコチン酸とプロパン\-2\-アミンの化合物$",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号2-005（管理番号757）。CAS 81510-83-0。イマザピルとプロパン-2-アミンの化合物＝イマザピルイソプロピルアミン塩。
prtr,RJ_02_002,アルファ－（４，６－ジメトキシ－２－ピリミジニルカルバモイルスルファモイル）－オルト－トルイル酸メチル（別名ベンスルフロンメチル）,first_class,,,name_regex,"(?i)^メチル=2\-\(\{\[\(4,6\-ジメトキシピリミジン\-2\-イル\)カルバモイル\]スルファモイル\}メチル\)ベンゾアート$",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号1-268（管理番号662）。CAS 83055-99-6。メチル=2-({[(4,6-ジメトキシピリミジン-2-イル)カルバモイル]スルファモイル}メチル)ベンゾアート＝ベンスルフロンメチル。"
prtr,RJ_02_002,２’，４’－ジフルオロ－２－（３－トリフルオロメチルフェノキシ）ニコチンアニリド,second_class,,,name_regex,"(?i)^N\-\(2,4\-ジフルオロフェニル\)\-2\-\[3\-\(トリフルオロメチル\)フェノキシ\]ニコチンアミド$",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号2-057（管理番号779）。CAS 83164-33-4。N-(2,4-ジフルオロフェニル)-2-[3-(トリフルオロメチル)フェノキシ]ニコチンアミド＝2',4'-ジフルオロ-2-(3-トリフルオロメチルフェノキシ)ニコチンアニリド（ジフルフェニカン）。"
prtr,RJ_02_002,２－（２，４－ジクロロ－３－メチルフェノキシ）プロピオンアニリド（別名クロメプロップ）,first_class,,,name_regex,"(?i)^2\-\(2,4\-ジクロロ\-3\-メチルフェノキシ\)\-N\-フェニルプロパンアミド$",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号1-214（管理番号640）。CAS 84496-56-0。2-(2,4-ジクロロ-3-メチルフェノキシ)-N-フェニルプロパンアミド＝クロメプロップ。"
prtr,RJ_02_002,２－クロロ－２’－エチル－Ｎ－（２－メトキシ－１－メチルエチル）－６’－メチルアセトアニリド（別名メトラクロール）,first_class,,,name_regex,(?i)^(?:2\-クロロ\-N\-\(2\-エチル\-6\-メチルフェニル\)\-N\-\[\(S\)\-1\-メトキシプロパン\-2\-イル\]アセトアミド|2\-クロロ\-N\-\(2\-エチル\-6\-メチルフェニル\)\-N\-\[\(R\)\-1\-メトキシプロパン\-2\-イル\]アセトアミド)$,draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号1-118（管理番号93）。CAS 87392-12-9, 178961-20-1。メトラクロールの(S)/(R)鏡像異性体（ラセミ名称1-118に含まれる）。"
prtr,RJ_02_002,ナトリウム＝（ドデカノイルオキシ）ベンゼンスルホナート,first_class,,,name_regex,(?i)^ナトリウム=ドデカノイルオキシベンゼンスルホナート$,draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-350（管理番号696）。CAS 88380-00-1。ナトリウム=ドデカノイルオキシベンゼンスルホナート＝ナトリウム=(ドデカノイルオキシ)ベンゼンスルホナート。
prtr,RJ_02_002,Ｎ－（６－メトキシ－２－ピリジル）－Ｎ－メチルチオカルバミン酸Ｏ－３－ターシャリ－ブチルフェニル（別名ピリブチカルブ）,first_class,,,name_regex,(?i)^N\-\(6\-メトキシ\-2\-ピリジル\)\-N\-メチルチオカルバミン酸O\-3\-tert\-ブチルフェニル$,draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-503（管理番号450）。CAS 88678-67-5。N-(6-メトキシ-2-ピリジル)-N-メチルチオカルバミン酸O-3-tert-ブチルフェニル＝ピリブチカルブ（tert＝ターシャリ表記差）。
prtr,RJ_02_002,１－［４－［２－クロロ－４－（トリフルオロメチル）フェノキシ］－２－フルオロフェニル］－３－（２，６－ジフルオロベンゾイル）尿素（別名フルフェノクスロン）,second_class,,,name_regex,"(?i)^N\-\(\{4\-\[2\-クロロ\-4\-\(トリフルオロメチル\)フェノキシ\]\-2\-フルオロフェニル\}カルバモイル\)\-2,6\-ジフルオロベンズアミド$",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号2-019（管理番号765）。CAS 101463-69-8。フルフェノクスロン（尿素→カルバモイル…ベンズアミド表記差）。
prtr,RJ_02_002,（４－エトキシフェニル）［３－（４－フルオロ－３－フェノキシフェニル）プロピル］ジメチルシラン（別名シラフルオフェン）,first_class,,,name_regex,(?i)^\(4\-エトキシフェニル\)\[3\-\(4\-フルオロ\-3\-フェノキシフェニル\)プロピル\]\(ジメチル\)シラン$,draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-084（管理番号596）。CAS 105024-66-6。(4-エトキシフェニル)[3-(4-フルオロ-3-フェノキシフェニル)プロピル](ジメチル)シラン＝シラフルオフェン。
prtr,RJ_02_002,２－メルカプトベンゾチアゾール,second_class,,,name_regex,"(?i)^1,3\-ベンゾチアゾール\-2\-チオール$",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号2-132（管理番号452）。CAS 118090-09-8。1,3-ベンゾチアゾール-2-チオール＝2-メルカプトベンゾチアゾール（互変異性体CAS）。"
prtr,RJ_02_002,（ＲＳ）－５－クロロ－Ｎ－（１，３－ジヒドロ－１，１，３－トリメチルイソベンゾフラン－４－イル）－１，３－ジメチル－１Ｈ－ピラゾール－４－カルボキサミド（別名フラメトピル）,first_class,,,name_regex,"(?i)^5\-クロロ\-1,3\-ジメチル\-N\-\(1,1,3\-トリメチル\-1,3\-ジヒドロイソベンゾフラン\-4\-イル\)\-1H\-ピラゾール\-4\-カルボキサミド$",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-128（管理番号610）。CAS 123572-88-3。フラメトピル（(RS)表記省略）。
prtr,RJ_02_002,［２－［３－（４－クロロフェニル）プロピル］－２，４，４－トリメチル－１，３－オキサゾリジン－３－イル］（１Ｈ－イミダゾール－１－イル）メタノン,second_class,,,name_regex,"(?i)^\{2\-\[3\-\(4\-クロロフェニル\)プロピル\]\-2,4,4\-トリメチル\-1,3\-オキサゾリジン\-3\-イル\}\(1H\-イミダゾール\-1\-イル\)メタノン$",draft,,https://laws.e-gov.go.jp/law/412CO0000000138,"政令番号2-031（管理番号771）。CAS 134074-64-9。{2-[3-(4-クロロフェニル)プロピル]-2,4,4-トリメチル-1,3-オキサゾリジン-3-イル}(1H-イミダゾール-1-イル)メタノン（同一名称の括弧表記差）。"
prtr,RJ_02_002,トランス－Ｎ－（６－クロロ－３－ピリジルメチル）－Ｎ’－シアノ－Ｎ－メチルアセトアミジン（別名アセタミプリド）,first_class,,,name_regex,(?i)^\(E\)\-N\-\[\(6\-クロロ\-3\-ピリジル\)メチル\]\-N'\-シアノ\-N\-メチルアセトイミドアミド$,draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-141（管理番号617）。CAS 135410-20-7。(E)-N-[(6-クロロ-3-ピリジル)メチル]-N'-シアノ-N-メチルアセトイミドアミド＝トランス-アセタミプリド。
prtr,RJ_02_002,パラ－アミノフェノール,first_class,,,name_regex,(?i)^4\-アミノフェノール三水和物$,draft,,https://laws.e-gov.go.jp/law/412CO0000000138,政令番号1-025（管理番号23）。CAS 136635-71-7。4-アミノフェノール三水和物はパラ-アミノフェノールの水和物。
